"Início dos relatórios","Término dos relatórios","Nome da campanha","Veiculação da campanha","Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Valor usado (BRL)",Resultados,"Indicador de resultados","Custo por resultados","CPM (custo por 1.000 impressões) (BRL)",Alcance,Frequência,Impressões,"CTR (taxa de cliques no link)","Cliques no link","CPC (custo por clique no link) (BRL)","Visitas ao perfil do Instagram"
2025-06-01,2025-06-30,"[MENSAGEM][CBO][WhatsApp][FB] - Sportage 4 Mil CBO",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[VideoView] Sportage 03/08",inactive,5.7,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[MENSAGEM][WhatsApp][FB] - Sportage 739",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[MENSAGEM][WhatsApp][FB] - Bongo 49 p/ Dia (20/08)",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[WhatsApp] [FB e Insta] - Rio 25/08",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[MENSÁGEM][Whatsapp][FB] - Cerato — 02/09",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[CONVERSÃO][FB] - Bongo 49 p/ Dia (03/09)",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[CONVERSÃO][CBO][FB e Insta] - Cerato — 06/09",inactive,15,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[CONVERSÃO][FB e Insta] - Sportage 739",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Nova campanha",inactive,100,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[CONVERSÃO][FB e Insta] - Sportage 1.894",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[CONVERSÃO][FB e Insta] - Sportage 1.894 - 24x",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[CONVERSÃO][CBO][FB e Insta] - Cerato — 14/09",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[Envolvimento] Pós Vendas",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[VideoView] RIO",inactive,10,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[WhatsApp] - Seminovos",inactive,10,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[Geração de Cadastro] - Seminovos",inactive,5,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[Geração de Cadastro] - KIAs 0km",inactive,10,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[Envolvimento] - Comunicado",inactive,5,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[VideoView] Kia Rio",inactive,5,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[Envolvimento] - Comunicado Oficina",inactive,10,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[Envolvimento] - Comunicado Oficina",inactive,10,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[VideoView] - Funilaria",inactive,30,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[Envolvimento] - Funilaria / Seguro",inactive,10,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[WhatsApp] - Feirão Seminovos",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[WhatsApp] [FB] - Ofertas Veículos 2.0",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[WhatsApp] [FB] - Sportage Troco na Troca (19/06)",inactive,30,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[WhatsApp] [FB] - Sportage Troco na Troca (22/06)",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[Envolvimento] - Promoção Veículos",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[Vídeo View] - Bongo - 25/06",inactive,5.5,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[WhatsApp] [FB] - Oferta Bongo — Cópia",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[MENSAGEM][WhatsApp][FB] - Oferta Bongo 26/06",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[WhatsApp] [FB] - Sportage Bonus 6 Mil 26/06",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[WhatsApp] [FB] - Cerato e Rio 26/06",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"*** [Cadastro] [FB] - Oferta Bongo 01/07",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"*** [WhatsApp] [FB] - Sportage Feirão Sun Motors 3 Mil",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"*** [WhatsApp] [FB] - Oferta RIO Feirão Sun Motors 3 Mil",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[WhatsApp] [Insta] - Oferta Bongo 60X",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[Envolvimento] [Oficina] [Franquia 50%]",inactive,2.5,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Mensagens Seminovos",inactive,5,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[WhatsApp] - Sportage - Bonus 6 mil",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[VideoView] Sportage -  Bonus",inactive,7,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"WhatsApp - Bonus Cerato",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Envolvimento Sportage/Cerato - Whats",inactive,37,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[WhatsApp] [FB] - Sportage / Soul / Bongo - Imagens",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,Envolvimento,inactive,2.5,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,Tráfego,inactive,7,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Tráfego Instagram",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Abrir Domingo",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[Tráfego] [IG]- Sportage | Soul | Cerato 2.0",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[VideoView] Sportage -  Bonus",inactive,2,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Geração de cadastros Funilaria",inactive,2,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[VideoView] Cerato -  Lançamento",inactive,2,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[Envolvimento] [FB] - Cerato",inactive,2,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[WhatsApp] - Seminovos",inactive,5,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,Tráfego,inactive,10,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Envolvimento - Oficina - Revisão - TH",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[WhatsApp] [FB] - Cerato / Sportage / Bongo - TH",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[Tráfego] [IG]- Sportage | Soul | Cerato 2.0 - TH",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,validação,inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[VideoView] Cerato",inactive,5,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[WhatsApp] [FB] - Oferta Bongo",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[Envolvimento] Promo Rio no Rio",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Geração de cadastros CERATO",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Geração de cadastros PEÇAS",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Geração de cadastros CERATO",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[TESTE] [CTO] [Envolvimento] [AD1] - Vídeo Lançamento Kia Cerato 2019",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[TESTE] [CTO] [Envolvimento] [AD2] - Vídeo Lançamento Kia Cerato 2019",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[ONGOING] [CTO] [LEADS] - ABRIL - Oferta: Bônus + pagamento em Julho",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[ONGOING] [CTO] [LEADS] - Stories - ABRIL - Oferta: Bônus + pagamento em Julho",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[ONGOING] [SPO] [VideoViews] - Vídeo Promo Sportage",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[ONGOING] [SPO] [LEADS] - Oferta Abril + Stories",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[Teste] [Envolvimento] [Cerato] - Whats",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[Teste] [Envolvimento] [Cerato] [Video] - Site",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Teste] [Mensagem] [Sptg] - Messenger",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"[Teste][Geração de cadastros] Funilaria",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"TESTE [VideoView] [Sorento]",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Visualizações do vídeo bongo",inactive,5,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Envolvimento Cerato troca certa",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Visualizações do vídeo Sportage troca certa",inactive,7,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Mensagens Seminovos",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Mensagens Cerato troca certa",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Mensagens Sportage troca certa",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Env. Oficina. Desconto Freios",inactive,5,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Mensagens Soul troca certa",inactive,10,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Tráfego Seminovos Carrocel",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Envolvimento Dia dos Namorados",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Mensagens Bongo",inactive,5,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Geração de cadastros Soul alma sun",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Envolvimento novos endereços",inactive,40,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Geração de cadastros Sportage tx 0",inactive,30,Diário,0,,,,0,0,0,0,,,,0
