"Início dos relatórios","Término dos relatórios","Nome da campanha","Veiculação da campanha","Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Valor usado (BRL)",Resultados,"Indicador de resultados","Custo por resultados","CPM (custo por 1.000 impressões) (BRL)",Alcance,Frequência,Impressões,"CTR (taxa de cliques no link)","Cliques no link","CPC (custo por clique no link) (BRL)","Visitas ao perfil do Instagram"
2025-07-01,2025-07-31,"82 [conv] dk150",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"83 [conv] dr160",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"85 [conv] dr160",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"84 [conv] master ride",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"86 [conv] [chopper] ipva 24 pago - Janeiro 2024",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"87 [conv] nk 150 - Janeiro",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP88 - [Cadastros] dr 160",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP89 - [Cadastros] Chopper",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP90 - [Cadastros] nk 150",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP93 [Cadastros] Chopper JAN",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP96 MS [Cadastros] Marlon Master Ride JAN24",inactive,13.82,Diário,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP97 [Cadastros] Master ride  Semi nova FEV 24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP99 [Cadastros] Forge 400i FEV 24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP101 - [Cadastros] dr 160 28 Fev",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP102 - [Cadastros] dr 160 28 Fev",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP103 - [Cadastros] dr 160 29 Fev",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP106 [Cadastros] Chopper promo MAR — Laura e Vini",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP107 [Cadastros] Master ride MAR24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"Motos seminovas Mar 25",inactive,18,Diário,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP113 [Cadastros] lindy promo - Abril",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP119 - [VideoView] Master Ride",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP120 [Cadastros] Master ride e Chopper CBO - Jun/24",inactive,7,Diário,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP91 [Cadastros] NK150 JAN",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP92 [Cadastros] dr160 JAN",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP94 [Cadastros] Chopper JAN",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP95 [Cadastros] Master ride JAN24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP104 [Cadastros] Chopper MAR",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP105[Cadastros] Forge 400i MAR 24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP109 [Cadastros] Motos seminovas ABRIL 24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP110 [Cadastros] DK 160 - ABRIL 24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP111 [Cadastros] Master ride MAR24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP112 [Cadastros] Chopper promo - Abril",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP114 [Cadastros] Chopper promo - Maio",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP115 [Cadastros] Master ride  MAIO 24",inactive,12,Diário,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP116 [Cadastros] Master ride MAIO24",inactive,12,Diário,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP117 [Cadastros] Master ride MAIO24",inactive,12,Diário,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP118 [Cadastros] Master ride  CBO - MAIO24",inactive,26.36,Diário,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP118 [Cadastros] Master ride  CBO - Jun/24",inactive,12.09,Diário,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP120 - [Cadastros] dr 160 - 06 Junho",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
