"Início dos relatórios","Término dos relatórios","Nome da campanha","Veiculação da campanha","Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Valor usado (BRL)",Resultados,"Indicador de resultados","Custo por resultados","CPM (custo por 1.000 impressões) (BRL)",Alcance,Frequência,Impressões,"CTR (taxa de cliques no link)","Cliques no link","CPC (custo por clique no link) (BRL)","Visitas ao perfil do Instagram"
2025-06-01,2025-06-30,"CP99 [Cadastros] Forge 400i FEV 24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP101 - [Cadastros] dr 160 28 Fev",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP102 - [Cadastros] dr 160 28 Fev",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP103 - [Cadastros] dr 160 29 Fev",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP106 [Cadastros] Chopper promo MAR — Laura e Vini",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP107 [Cadastros] Master ride MAR24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"Motos seminovas Mar 25",inactive,18,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP112 [Cadastros] Chopper promo - Abril",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP113 [Cadastros] lindy promo - Abril",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP119 - [VideoView] Master Ride",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP120 [Cadastros] Master ride e Chopper CBO - Jun/24",inactive,7,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP92 [Cadastros] dr160 JAN",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP94 [Cadastros] Chopper JAN",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP95 [Cadastros] Master ride JAN24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP104 [Cadastros] Chopper MAR",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP105[Cadastros] Forge 400i MAR 24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP109 [Cadastros] Motos seminovas ABRIL 24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP110 [Cadastros] DK 160 - ABRIL 24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP111 [Cadastros] Master ride MAR24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP114 [Cadastros] Chopper promo - Maio",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP115 [Cadastros] Master ride  MAIO 24",inactive,12,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP116 [Cadastros] Master ride MAIO24",inactive,12,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP117 [Cadastros] Master ride MAIO24",inactive,12,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP118 [Cadastros] Master ride  CBO - MAIO24",inactive,26.36,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP118 [Cadastros] Master ride  CBO - Jun/24",inactive,12.09,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP120 - [Cadastros] dr 160 - 06 Junho",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
